run,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
340,4853,1.184814453125,0,0,0,0,180.65496301651,1,0,0,-0.36807410707487226,1.0,5.0,1.0
341,4496,1.09765625,0,0,0,0,166.25590682029724,1,0,0,-0.38768470277799727,1.0,5.0,1.0
342,5177,1.263916015625,0,0,0,0,195.58936166763306,1,0,0,-0.3502762555123723,1.0,5.0,1.0
343,7724,1.8857421875,0,0,0,0,320.6769139766693,1,0,0,-0.21957952725187746,1.0,5.0,1.4047125841532886
344,4882,1.19189453125,0,0,0,0,182.05375456809998,1,0,0,-0.3664810894967473,1.0,5.0,1.0
345,312,0.076171875,0,0,0,0,11.15502142906189,0,0,0,-0.7594332336036612,1.0,5.0,33.17307692307692
346,4836,1.1806640625,0,0,0,0,179.6222484111786,1,0,0,-0.36900794496549727,1.0,5.0,1.0
347,363,0.088623046875,0,0,0,0,12.883470058441162,0,0,0,-0.7511332163991649,1.0,5.0,29.614325068870524
348,10700,2.6123046875,0,0,0,0,494.9462208747864,1,1,0,0.08938366635375034,1.0,5.0,1.060747663551402
349,4787,1.168701171875,0,0,0,0,178.55282187461853,1,0,0,-0.3792606857281546,1.0,5.0,1.326509296010027
350,4711,1.150146484375,0,0,0,0,174.87815403938293,1,0,0,-0.38389330142573563,1.0,5.0,1.3479091488006794
351,4899,1.196044921875,0,0,0,0,183.44792699813843,1,0,0,-0.3655472516061223,1.0,5.0,1.0
352,5340,1.3037109375,0,0,0,0,201.85756421089172,1,0,0,-0.34132239809049725,1.0,5.0,1.0
353,105,0.025634765625,0,0,0,0,3.7904789447784424,0,0,0,-0.7737377237412881,1.0,5.0,35.23809523809524
354,354,0.08642578125,0,0,0,0,12.730138778686523,0,0,0,-0.7308606995530094,1.0,5.0,19.2090395480226
355,5160,1.259765625,0,0,0,0,194.9251687526703,1,0,0,-0.35121009340299725,1.0,5.0,1.0
356,4638,1.13232421875,0,0,0,0,172.4028832912445,1,0,0,-0.4493121952692636,1.0,5.0,7.018111254851229
357,1475,0.360107421875,0,0,0,0,53.19799566268921,0,0,0,-0.6476129103122101,1.0,5.0,12.101694915254235
358,4714,1.15087890625,0,0,0,0,175.11772465705872,1,0,0,-0.43069322496666834,1.0,5.0,5.006364022061944
359,521,0.127197265625,0,0,0,0,18.768810987472534,0,0,0,-0.732881749246659,1.0,5.0,24.280230326295584
360,5161,1.260009765625,0,0,0,0,195.15504550933838,1,0,0,-0.43531536059025977,1.0,5.0,9.765549312148808
361,555,0.135498046875,0,0,0,0,20.155355215072632,0,0,0,-0.6889965165651629,1.0,5.0,9.90990990990991
362,4948,1.2080078125,0,0,0,0,186.0563142299652,1,0,0,-0.36285560121549726,1.0,5.0,1.0
363,4840,1.181640625,0,0,0,0,181.53040885925293,1,0,0,-0.39557420781835023,1.0,5.0,2.4173553719008263
364,4829,1.178955078125,0,0,0,0,180.46592569351196,1,0,0,-0.3693924664498723,1.0,5.0,1.0
365,4355,1.063232421875,0,0,0,0,159.46689176559448,1,0,0,-0.4010954732666554,1.0,5.0,1.2399540757749712
366,5226,1.27587890625,0,0,0,0,196.88752245903015,1,0,0,-0.3533353676659301,1.0,5.0,1.243781094527363
367,4541,1.108642578125,0,0,0,0,167.871502161026,1,0,0,-0.41318570287760925,1.0,5.0,2.499449460471262
368,4900,1.1962890625,0,0,0,0,182.59523367881775,1,0,0,-0.36549231996549725,1.0,5.0,1.0
369,11,0.002685546875,0,0,0,0,0.3850126266479492,0,0,0,-0.7913194678233917,1.0,5.0,45.45454545454545
370,4941,1.206298828125,0,0,0,0,184.24617052078247,1,0,0,-0.36324012269987227,1.0,5.0,1.0
371,4793,1.170166015625,0,0,0,0,177.98134398460388,1,0,0,-0.37137000551237226,1.0,5.0,1.0
372,4750,1.15966796875,0,0,0,0,176.12946772575378,1,0,0,-0.37373206605924725,1.0,5.0,1.0
373,4759,1.161865234375,0,0,0,0,176.3579089641571,1,0,0,-0.3732376812936223,1.0,5.0,1.0
374,3390,0.82763671875,0,0,0,0,121.78219676017761,0,0,0,-0.5441070520746797,1.0,5.0,12.551622418879056
375,1951,0.476318359375,0,0,0,0,69.71834063529968,0,0,0,-0.6338579408568884,1.0,5.0,15.786776012301384
376,5071,1.238037109375,0,0,0,0,190.09881329536438,1,0,0,-0.35609900941862227,1.0,5.0,1.0
377,4912,1.19921875,0,0,0,0,183.34307479858398,1,0,0,-0.3648331402779973,1.0,5.0,1.0
378,12,0.0029296875,0,0,0,0,0.42730093002319336,0,0,0,-0.7916705803177846,1.0,5.0,45.833333333333336
379,2023,0.493896484375,0,0,0,0,72.78994107246399,0,0,0,-0.633950345603531,1.0,5.0,17.202174987642117
380,4873,1.189697265625,0,0,0,0,182.8322126865387,1,0,0,-0.36697547426237226,1.0,5.0,1.0
381,916,0.2236328125,0,0,0,0,33.080657720565796,0,0,0,-0.7048855082610193,1.0,5.0,21.2882096069869
382,4715,1.151123046875,0,0,0,0,175.32072281837463,1,0,0,-0.3836492173240046,1.0,5.0,1.346765641569459
383,4765,1.163330078125,0,0,0,0,177.85929942131042,1,0,0,-0.37290809144987225,1.0,5.0,1.0
384,4804,1.1728515625,0,0,0,0,178.59295010566711,1,0,0,-0.3707657574654973,1.0,5.0,1.0
385,1074,0.26220703125,0,0,0,0,38.05638790130615,0,0,0,-0.6848502257222524,1.0,5.0,16.75977653631285
386,5126,1.25146484375,0,0,0,0,192.08123064041138,1,0,0,-0.35307776918424727,1.0,5.0,1.0
387,4814,1.17529296875,0,0,0,0,178.49012112617493,1,0,0,-0.3702164410592473,1.0,5.0,1.0
388,4868,1.1884765625,0,0,0,0,181.8551197052002,1,0,0,-0.3674142015216561,1.0,5.0,1.0065735414954806
389,1535,0.374755859375,0,0,0,0,55.608689069747925,0,0,0,-0.6452380581386087,1.0,5.0,12.34527687296417
390,4833,1.179931640625,0,0,0,0,179.47624969482422,1,0,0,-0.36917273988737226,1.0,5.0,1.0
391,39,0.009521484375,0,0,0,0,1.4433906078338623,0,0,0,-0.7918697270842181,1.0,5.0,47.43589743589744
392,9641,2.353759765625,0,0,0,0,429.9187319278717,1,1,0,-0.07354708040641206,1.0,5.0,4.231926148739757
393,217,0.052978515625,0,0,0,0,7.693559169769287,0,0,0,-0.7685509446094996,1.0,5.0,35.944700460829495
394,1235,0.301513671875,0,0,0,0,44.26876974105835,0,0,0,-0.6725905208740697,1.0,5.0,15.587044534412955
395,4766,1.16357421875,0,0,0,0,176.99017643928528,1,0,0,-0.3872634839998503,1.0,5.0,1.6680654637012169
396,5008,1.22265625,0,0,0,0,187.88548922538757,1,0,0,-0.35955970277799726,1.0,5.0,1.0
397,4944,1.20703125,0,0,0,0,185.68669295310974,1,0,0,-0.47248617941662585,1.0,5.0,16.83859223300971
398,5049,1.232666015625,0,0,0,0,189.20602321624756,1,0,0,-0.3573075055123723,1.0,5.0,1.0
399,1576,0.384765625,0,0,0,0,56.22008538246155,0,0,0,-0.6418895022059761,1.0,5.0,12.055837563451778
400,4651,1.135498046875,0,0,0,0,171.98648071289062,1,0,0,-0.37917029848112227,1.0,5.0,1.0
401,4816,1.17578125,0,0,0,0,179.02268314361572,1,0,0,-0.37010657777799727,1.0,5.0,1.0
402,5204,1.2705078125,0,0,0,0,195.1212215423584,1,0,0,-0.3487931012154973,1.0,5.0,1.0
403,5041,1.230712890625,0,0,0,0,188.39436721801758,1,0,0,-0.35774695863737227,1.0,5.0,1.0
404,242,0.05908203125,0,0,0,0,8.702548265457153,0,0,0,-0.7580044021062441,1.0,5.0,29.75206611570248
405,4993,1.218994140625,0,0,0,0,187.13444113731384,1,0,0,-0.36038367738737226,1.0,5.0,1.0
406,4866,1.18798828125,0,0,0,0,181.4270157814026,1,0,0,-0.36735999574674727,1.0,5.0,1.0
407,1013,0.247314453125,0,0,0,0,36.15723371505737,0,0,0,-0.6991904941666365,1.0,5.0,21.1253701875617
408,720,0.17578125,0,0,0,0,25.718271017074585,0,0,0,-0.7182992398075057,1.0,5.0,22.5
409,5256,1.283203125,0,0,0,0,199.20009398460388,1,0,0,-0.34593665590299727,1.0,5.0,1.0
410,4870,1.18896484375,0,0,0,0,181.73309469223022,1,0,0,-0.36714026918424725,1.0,5.0,1.0
411,630,0.15380859375,0,0,0,0,22.664828538894653,0,0,0,-0.7228191405453964,1.0,5.0,22.3015873015873
412,12242,2.98876953125,0,0,0,0,601.3108026981354,1,1,0,0.2514096205841816,1.0,5.0,1.388661983336056
413,7442,1.81689453125,0,0,0,0,306.70765709877014,1,0,0,-0.27747699565522677,1.0,5.0,4.615694705724268
414,4960,1.2109375,0,0,0,0,186.8750946521759,1,0,0,-0.36219642152799725,1.0,5.0,1.0
415,298,0.07275390625,0,0,0,0,10.9057297706604,0,0,0,-0.7559215815514173,1.0,5.0,30.369127516778523
416,4806,1.17333984375,0,0,0,0,180.03689622879028,1,0,0,-0.37065589418424727,1.0,5.0,1.0
417,1022,0.24951171875,0,0,0,0,37.2774453163147,0,0,0,-0.7034589223299971,1.0,5.0,23.33659491193738
418,133,0.032470703125,0,0,0,0,4.732113599777222,0,0,0,-0.7738660052998576,1.0,5.0,36.46616541353384
419,4867,1.188232421875,0,0,0,0,182.99685621261597,1,0,0,-0.3673050641061223,1.0,5.0,1.0
420,4785,1.168212890625,0,0,0,0,179.5372953414917,1,0,0,-0.37180945863737225,1.0,5.0,1.0
421,2795,0.682373046875,0,0,0,0,101.06543803215027,0,0,0,-0.5731196604757767,1.0,5.0,11.592128801431128
422,549,0.134033203125,0,0,0,0,19.84543013572693,0,0,0,-0.7310551774589762,1.0,5.0,24.13479052823315
423,4995,1.219482421875,0,0,0,0,188.3036801815033,1,0,0,-0.36027381410612225,1.0,5.0,1.0
424,1366,0.33349609375,0,0,0,0,49.16094899177551,0,0,0,-0.6284203668138505,1.0,5.0,6.918008784773059
425,5169,1.261962890625,0,0,0,0,196.19315123558044,1,0,0,-0.3507157086373723,1.0,5.0,1.0
426,5040,1.23046875,0,0,0,0,191.18384718894958,1,0,0,-0.36166647399307955,1.0,5.0,1.1607142857142856
427,5173,1.262939453125,0,0,0,0,195.56096863746643,1,0,0,-0.35049598207487226,1.0,5.0,1.0
428,4847,1.183349609375,0,0,0,0,181.38907313346863,1,0,0,-0.3760552002347027,1.0,5.0,1.3307200330101094
429,223,0.054443359375,0,0,0,0,8.033907413482666,0,0,0,-0.7591594541236993,1.0,5.0,29.82062780269058
430,5168,1.26171875,0,0,0,0,196.08309412002563,1,0,0,-0.35077064027799726,1.0,5.0,1.0
431,5161,1.260009765625,0,0,0,0,194.62905025482178,1,0,0,-0.35115516176237227,1.0,5.0,1.0
432,2511,0.613037109375,0,0,0,0,91.50071024894714,0,0,0,-0.6045106173616565,1.0,5.0,16.268418956591
433,754,0.18408203125,0,0,0,0,27.439555883407593,0,0,0,-0.7148112576458705,1.0,5.0,21.750663129973475
434,4887,1.193115234375,0,0,0,0,183.02575755119324,1,0,0,-0.3662064312936223,1.0,5.0,1.0
435,5047,1.232177734375,0,0,0,0,190.9829456806183,1,0,0,-0.3574173687936223,1.0,5.0,1.0
436,496,0.12109375,0,0,0,0,17.7250816822052,0,0,0,-0.728813499356361,1.0,5.0,21.673387096774192
437,4897,1.195556640625,0,0,0,0,184.2311887741089,1,0,0,-0.3656571148873723,1.0,5.0,1.0
438,4788,1.1689453125,0,0,0,0,179.4596028327942,1,0,0,-0.37164466371549726,1.0,5.0,1.0
439,440,0.107421875,0,0,0,0,16.0197970867157,0,0,0,-0.721718614729214,1.0,5.0,17.5
440,10845,2.647705078125,0,0,0,0,506.73114681243896,1,1,0,0.10083120756866151,1.0,5.0,1.2540341171046565
441,4775,1.165771484375,0,0,0,0,178.46907687187195,1,0,0,-0.37235877504362225,1.0,5.0,1.0
442,7441,1.816650390625,0,0,0,0,305.2240481376648,1,0,0,-0.22591102113737227,1.0,5.0,1.0
443,4571,1.115966796875,0,0,0,0,169.69000267982483,1,0,0,-0.38356482973112227,1.0,5.0,1.0
444,5144,1.255859375,0,0,0,0,194.1329209804535,1,0,0,-0.3520889996529973,1.0,5.0,1.0
445,4860,1.1865234375,0,0,0,0,181.6855025291443,1,0,0,-0.36768958559049725,1.0,5.0,1.0
446,4779,1.166748046875,0,0,0,0,177.91851949691772,1,0,0,-0.44261331747613675,1.0,5.0,7.187696170747018
447,4874,1.18994140625,0,0,0,0,182.5719599723816,1,0,0,-0.4735701928533574,1.0,5.0,15.88018054985638
448,4918,1.20068359375,0,0,0,0,184.00761032104492,1,0,0,-0.36591689501003716,1.0,5.0,1.0573403822692151
449,4848,1.18359375,0,0,0,0,181.0144121646881,1,0,0,-0.36834876527799726,1.0,5.0,1.0
450,1312,0.3203125,0,0,0,0,47.25326132774353,0,0,0,-0.6430284450459816,1.0,5.0,8.99390243902439
451,4936,1.205078125,0,0,0,0,185.3716926574707,1,0,0,-0.36351478090299727,1.0,5.0,1.0
452,7524,1.8369140625,0,0,0,0,309.5698895454407,1,0,0,-0.23147214849148,1.0,5.0,1.4486975013290804
453,5154,1.25830078125,0,0,0,0,195.5026831626892,1,0,0,-0.3515396832467473,1.0,5.0,1.0
454,162,0.03955078125,0,0,0,0,5.815157651901245,0,0,0,-0.7611815152009342,1.0,5.0,29.01234567901235
455,4909,1.198486328125,0,0,0,0,183.98547220230103,1,0,0,-0.3649979351998723,1.0,5.0,1.0
456,1819,0.444091796875,0,0,0,0,64.81368231773376,0,0,0,-0.6333937759322853,1.0,5.0,13.386476085761407
457,5132,1.2529296875,0,0,0,0,192.1546504497528,1,0,0,-0.3527481793404973,1.0,5.0,1.0
458,172,0.0419921875,0,0,0,0,6.002200603485107,0,0,0,-0.7781089736558364,1.0,5.0,41.56976744186047
459,5000,1.220703125,0,0,0,0,187.16200375556946,1,0,0,-0.35999915590299725,1.0,5.0,1.0
460,79,0.019287109375,0,0,0,0,2.8272335529327393,0,0,0,-0.7779873983186357,1.0,5.0,37.34177215189874
461,16384,4.0,1,0,0,0,922.8440697193146,1,1,1,0.8317196766977483,1.0,0.0,27.9510498046875
462,4988,1.2177734375,0,0,0,0,187.2093620300293,1,0,0,-0.36065833559049726,1.0,5.0,1.0
463,290,0.07080078125,0,0,0,0,10.453122615814209,0,0,0,-0.7617879419269827,1.0,5.0,33.96551724137931
464,180,0.0439453125,0,0,0,0,6.404608964920044,0,0,0,-0.7609074811400925,1.0,5.0,29.444444444444443
465,16384,4.0,1,0,0,0,923.1480855941772,1,1,1,0.8478218573207067,1.0,0.0,19.9798583984375
466,136,0.033203125,0,0,0,0,4.796656847000122,0,0,0,-0.7769364913517491,1.0,5.0,38.97058823529412
467,4674,1.14111328125,0,0,0,0,172.5420949459076,1,0,0,-0.38139786079260507,1.0,5.0,1.1446298673513051
468,5277,1.288330078125,0,0,0,0,199.14040732383728,1,0,0,-0.3447830914498723,1.0,5.0,1.0
469,4742,1.15771484375,0,0,0,0,176.8050582408905,1,0,0,-0.3741715191842473,1.0,5.0,1.0
470,4990,1.21826171875,0,0,0,0,187.55926084518433,1,0,0,-0.36054847230924725,1.0,5.0,1.0
471,4844,1.1826171875,0,0,0,0,180.5257830619812,1,0,0,-0.37754847767383476,1.0,5.0,1.393476465730801
472,820,0.2001953125,0,0,0,0,29.355087518692017,0,0,0,-0.7057088820065197,1.0,5.0,19.390243902439025
473,4788,1.1689453125,0,0,0,0,178.14530324935913,1,0,0,-0.37164466371549726,1.0,5.0,1.0
474,5117,1.249267578125,0,0,0,0,192.21596121788025,1,0,0,-0.3537331218465687,1.0,5.0,1.0064490912644128
475,637,0.155517578125,0,0,0,0,22.54196310043335,0,0,0,-0.7135916211259539,1.0,5.0,18.524332810047095
476,4756,1.1611328125,0,0,0,0,175.9258623123169,1,0,0,-0.3786094891781271,1.0,5.0,1.2195121951219512
477,5046,1.23193359375,0,0,0,0,189.08158111572266,1,0,0,-0.35747230043424727,1.0,5.0,1.0
478,4888,1.193359375,0,0,0,0,181.97254586219788,1,0,0,-0.36615149965299726,1.0,5.0,1.0
479,33,0.008056640625,0,0,0,0,1.1633961200714111,0,0,0,-0.7947785374955914,1.0,5.0,50.0
480,298,0.07275390625,0,0,0,0,10.556931734085083,0,0,0,-0.7537349628989809,1.0,5.0,29.026845637583893
481,4918,1.20068359375,0,0,0,0,183.69338822364807,1,0,0,-0.36450355043424726,1.0,5.0,1.0
482,5632,1.375,0,0,0,0,214.7003870010376,1,0,0,-0.33101343290488,1.0,5.0,1.2428977272727273
483,1159,0.282958984375,0,0,0,0,41.10225248336792,0,0,0,-0.685750622484614,1.0,5.0,18.852459016393443
484,4870,1.18896484375,0,0,0,0,181.49572920799255,1,0,0,-0.37122920329563236,1.0,5.0,1.1704312114989732
485,4867,1.188232421875,0,0,0,0,180.7949743270874,1,0,0,-0.39767159033311067,1.0,5.0,2.6710499280871174
486,5355,1.307373046875,0,0,0,0,202.83013248443604,1,0,0,-0.34049842348112225,1.0,5.0,1.0
487,244,0.0595703125,0,0,0,0,8.638468027114868,0,0,0,-0.7462451477427197,1.0,5.0,23.360655737704917
488,4817,1.176025390625,0,0,0,0,179.42635869979858,1,0,0,-0.3700516461373723,1.0,5.0,1.0
489,4830,1.17919921875,0,0,0,0,180.4925501346588,1,0,0,-0.37388612371953356,1.0,5.0,1.1904761904761905
490,4901,1.196533203125,0,0,0,0,182.79397678375244,1,0,0,-0.37450498316809466,1.0,5.0,1.3976739440930421
491,1483,0.362060546875,0,0,0,0,53.0232195854187,0,0,0,-0.6724049419365836,1.0,5.0,20.701281186783547
492,4377,1.068603515625,0,0,0,0,160.09007787704468,1,0,0,-0.3942215680123723,1.0,5.0,1.0
493,121,0.029541015625,0,0,0,0,4.362622976303101,0,0,0,-0.7679024057611006,1.0,5.0,31.81818181818182
494,4841,1.181884765625,0,0,0,0,180.38940119743347,1,0,0,-0.36873328676237227,1.0,5.0,1.0
495,4886,1.19287109375,0,0,0,0,182.85682821273804,1,0,0,-0.36626136293424727,1.0,5.0,1.0
496,136,0.033203125,0,0,0,0,4.955289602279663,0,0,0,-0.7667719700117103,1.0,5.0,31.617647058823533
497,4874,1.18994140625,0,0,0,0,182.5870270729065,1,0,0,-0.3669205426217473,1.0,5.0,1.0
